"","odor_set","tested_OR","specific_odorant","specific_conc","normLuc_val"
"7398","Menthol","Olfr1459","pCI_minusD",316,0.257143
"7399","Menthol","Olfr1459","pCI_minusD",100,0.134146
"7400","Menthol","Olfr1459","pCI_minusD",100,0.128295
"7401","Menthol","Olfr1459","pCI_minusD",100,0.117117
"7402","Menthol","Olfr1459","pCI_minusD",31.6,0.159341
"7403","Menthol","Olfr1459","pCI_minusD",31.6,0.197302
"7404","Menthol","Olfr1459","pCI_minusD",31.6,0.136858
"7405","Menthol","Olfr1459","pCI_minusD",10,0.115489
"7406","Menthol","Olfr1459","pCI_minusD",10,0.12
"7407","Menthol","Olfr1459","pCI_minusD",10,0.200849
"7408","Menthol","Olfr1459","pCI_minusD",3.16,0.066079
"7409","Menthol","Olfr1459","pCI_minusD",3.16,0.130859
"7410","Menthol","Olfr1459","pCI_minusD",3.16,0.137574
"7411","Menthol","Olfr1459","pCI_minusD",1,0.135135
"7412","Menthol","Olfr1459","pCI_minusD",1,0.199226
"7413","Menthol","Olfr1459","pCI_minusD",1,0.135081
"7414","Menthol","Olfr1459","pCI_minusD",0,0.178322
"7415","Menthol","Olfr1459","pCI_minusD",0,0.194384
"7416","Menthol","Olfr1459","pCI_minusD",0,0.2358
"7417","Menthol","Olfr935","plusH",316,0.239029
"7418","Menthol","Olfr935","plusH",316,0.159184
"7419","Menthol","Olfr935","plusH",316,0.29703
"7420","Menthol","Olfr935","plusH",100,0.172492
"7421","Menthol","Olfr935","plusH",100,0.389275
"7422","Menthol","Olfr935","plusH",100,0.398323
"7423","Menthol","Olfr935","plusH",31.6,0.081003
"7424","Menthol","Olfr935","plusH",31.6,0.331234
"7425","Menthol","Olfr935","plusH",31.6,0.369074
"7426","Menthol","Olfr935","plusH",10,0.171975
"7427","Menthol","Olfr935","plusH",10,0.409143
"7428","Menthol","Olfr935","plusH",10,0.207249
"7429","Menthol","Olfr935","plusH",3.16,0.490272
"7430","Menthol","Olfr935","plusH",3.16,0.185767
"7431","Menthol","Olfr935","plusH",3.16,0.221665
"7432","Menthol","Olfr935","plusH",1,0.329427
"7433","Menthol","Olfr935","plusH",1,0.277722
"7434","Menthol","Olfr935","plusH",1,0.31694
"7435","Menthol","Olfr935","plusH",0,0.208443
"7436","Menthol","Olfr935","plusH",0,0.220733
"7437","Menthol","Olfr935","plusH",0,0.333628
"7438","Menthol","Olfr935","minusD",316,0.62005
"7439","Menthol","Olfr935","minusD",316,0.618105
"7440","Menthol","Olfr935","minusD",316,0.631043
"7441","Menthol","Olfr935","minusD",100,0.536946
"7442","Menthol","Olfr935","minusD",100,0.229424
"7443","Menthol","Olfr935","minusD",100,0.306763
"7444","Menthol","Olfr935","minusD",31.6,0.234653
"7445","Menthol","Olfr935","minusD",31.6,0.313869
"7446","Menthol","Olfr935","minusD",31.6,0.242494
"7447","Menthol","Olfr935","minusD",10,0.222518
"7448","Menthol","Olfr935","minusD",10,0.313808
"7449","Menthol","Olfr935","minusD",10,0.31725
"7450","Menthol","Olfr935","minusD",3.16,0.42115
"7451","Menthol","Olfr935","minusD",3.16,0.2755
"7452","Menthol","Olfr935","minusD",3.16,0.224367
"7453","Menthol","Olfr935","minusD",1,0.363542
"7454","Menthol","Olfr935","minusD",1,0.402123
"7455","Menthol","Olfr935","minusD",1,0.192575
"7456","Menthol","Olfr935","minusD",0,0.297607
"7457","Menthol","Olfr935","minusD",0,0.259956
"7458","Menthol","Olfr935","minusD",0,0.248514
"7459","Menthol","Olfr935","pCI_plusH",316,0.193496
"7460","Menthol","Olfr935","pCI_plusH",316,0.244318
"7461","Menthol","Olfr935","pCI_plusH",316,0.231579
"7462","Menthol","Olfr935","pCI_plusH",100,0.265089
"7463","Menthol","Olfr935","pCI_plusH",100,0.270833
"7464","Menthol","Olfr935","pCI_plusH",100,0.226866
"7465","Menthol","Olfr935","pCI_plusH",31.6,0.176884
"7466","Menthol","Olfr935","pCI_plusH",31.6,0.353576
"7467","Menthol","Olfr935","pCI_plusH",31.6,0.240554
"7468","Menthol","Olfr935","pCI_plusH",10,0.163164
"7469","Menthol","Olfr935","pCI_plusH",10,0.282026
"7470","Menthol","Olfr935","pCI_plusH",10,0.300992
"7471","Menthol","Olfr935","pCI_plusH",3.16,0.228662
"7472","Menthol","Olfr935","pCI_plusH",3.16,0.196526
"7473","Menthol","Olfr935","pCI_plusH",3.16,0.196167
"7474","Menthol","Olfr935","pCI_plusH",1,0.272941
"7475","Menthol","Olfr935","pCI_plusH",1,0.282152
"7476","Menthol","Olfr935","pCI_plusH",1,0.273973
"7477","Menthol","Olfr935","pCI_plusH",0,0.217573
"7478","Menthol","Olfr935","pCI_plusH",0,0.208571
"7479","Menthol","Olfr935","pCI_plusH",0,0.233143
"7480","Menthol","Olfr935","pCI_minusD",316,0.25661
"7481","Menthol","Olfr935","pCI_minusD",316,0.136842
"7482","Menthol","Olfr935","pCI_minusD",316,0.334868
"7483","Menthol","Olfr935","pCI_minusD",100,0.274441
"7484","Menthol","Olfr935","pCI_minusD",100,0.313025
"7485","Menthol","Olfr935","pCI_minusD",100,0.245261
"7486","Menthol","Olfr935","pCI_minusD",31.6,0.164234
"7487","Menthol","Olfr935","pCI_minusD",31.6,0.32062
"7488","Menthol","Olfr935","pCI_minusD",31.6,0.265233
"7489","Menthol","Olfr935","pCI_minusD",10,0.211562
"7490","Menthol","Olfr935","pCI_minusD",10,0.210778
"7491","Menthol","Olfr935","pCI_minusD",10,0.241722
"7492","Menthol","Olfr935","pCI_minusD",3.16,0.278453
"7493","Menthol","Olfr935","pCI_minusD",3.16,0.256978
"7494","Menthol","Olfr935","pCI_minusD",3.16,0.384536
"7495","Menthol","Olfr935","pCI_minusD",1,0.153396
"7496","Menthol","Olfr935","pCI_minusD",1,0.173404
"7497","Menthol","Olfr935","pCI_minusD",1,0.256696
"7498","Menthol","Olfr935","pCI_minusD",0,0.253813
"7499","Menthol","Olfr935","pCI_minusD",0,0.203829
"7500","Menthol","Olfr935","pCI_minusD",0,0.301751
"7501","Menthol","Olfr1454","plusH",316,0.234043
"7502","Menthol","Olfr1454","plusH",316,0.175934
"7503","Menthol","Olfr1454","plusH",316,0.241977
"7504","Menthol","Olfr1454","plusH",100,0.285846
"7505","Menthol","Olfr1454","plusH",100,0.24327
"7506","Menthol","Olfr1454","plusH",100,0.282881
"7507","Menthol","Olfr1454","plusH",31.6,0.23369
"7508","Menthol","Olfr1454","plusH",31.6,0.202809
"7509","Menthol","Olfr1454","plusH",31.6,0.24359
"7510","Menthol","Olfr1454","plusH",10,0.282443
"7511","Menthol","Olfr1454","plusH",10,0.24932
"7512","Menthol","Olfr1454","plusH",10,0.209213
"7513","Menthol","Olfr1454","plusH",3.16,0.247919
"7514","Menthol","Olfr1454","plusH",3.16,0.218345
"7515","Menthol","Olfr1454","plusH",3.16,0.180018
"7516","Menthol","Olfr1454","plusH",1,0.176306
"7517","Menthol","Olfr1454","plusH",1,0.360558
"7518","Menthol","Olfr1454","plusH",1,0.197169
"7519","Menthol","Olfr1454","plusH",0,0.238889
"7520","Menthol","Olfr1454","plusH",0,0.245597
"7521","Menthol","Olfr1454","plusH",0,0.348615
"7522","Menthol","Olfr1454","minusD",316,0.139726
"7523","Menthol","Olfr1454","minusD",316,0.140426
"7524","Menthol","Olfr1454","minusD",316,0.213603
"7525","Menthol","Olfr1454","minusD",100,0.218235
"7526","Menthol","Olfr1454","minusD",100,0.119128
"7527","Menthol","Olfr1454","minusD",100,0.191532
"7528","Menthol","Olfr1454","minusD",31.6,0.293676
"7529","Menthol","Olfr1454","minusD",31.6,0.301587
"7530","Menthol","Olfr1454","minusD",31.6,0.248283
"7531","Menthol","Olfr1454","minusD",10,0.412393
"7532","Menthol","Olfr1454","minusD",10,0.322778
"7533","Menthol","Olfr1454","minusD",10,0.181656
"7534","Menthol","Olfr1454","minusD",3.16,0.248
"7535","Menthol","Olfr1454","minusD",3.16,0.192164
"7536","Menthol","Olfr1454","minusD",3.16,0.234967
"7537","Menthol","Olfr1454","minusD",1,0.255771
"7538","Menthol","Olfr1454","minusD",1,0.156997
"7539","Menthol","Olfr1454","minusD",1,0.175879
"7540","Menthol","Olfr1454","minusD",0,0.24469
"7541","Menthol","Olfr1454","minusD",0,0.314252
"7542","Menthol","Olfr1454","minusD",0,0.208219
"7543","Menthol","Olfr1454","pCI_plusH",316,0.270467
"7544","Menthol","Olfr1454","pCI_plusH",316,0.285122
"7545","Menthol","Olfr1454","pCI_plusH",316,0.298001
"7546","Menthol","Olfr1454","pCI_plusH",100,0.319945
"7547","Menthol","Olfr1454","pCI_plusH",100,0.288874
"7548","Menthol","Olfr1454","pCI_plusH",100,0.45348
"7549","Menthol","Olfr1454","pCI_plusH",31.6,0.255768
"7550","Menthol","Olfr1454","pCI_plusH",31.6,0.417803
"7551","Menthol","Olfr1454","pCI_plusH",31.6,0.231452
"7552","Menthol","Olfr1454","pCI_plusH",10,0.367157
"7553","Menthol","Olfr1454","pCI_plusH",10,0.358681
"7554","Menthol","Olfr1454","pCI_plusH",10,0.310655
"7555","Menthol","Olfr1454","pCI_plusH",3.16,0.387422
"7556","Menthol","Olfr1454","pCI_plusH",3.16,0.383775
"7557","Menthol","Olfr1454","pCI_plusH",3.16,0.423338
"7558","Menthol","Olfr1454","pCI_plusH",1,0.337357
"7559","Menthol","Olfr1454","pCI_plusH",1,0.572403
"7560","Menthol","Olfr1454","pCI_plusH",1,0.380049
"7561","Menthol","Olfr1454","pCI_plusH",0,0.354813
"7562","Menthol","Olfr1454","pCI_plusH",0,0.42682
"7563","Menthol","Olfr1454","pCI_plusH",0,0.383266
"7564","Menthol","Olfr1454","pCI_minusD",316,0.298168
"7565","Menthol","Olfr1454","pCI_minusD",316,0.394558
"7566","Menthol","Olfr1454","pCI_minusD",316,0.321688
"7567","Menthol","Olfr1454","pCI_minusD",100,0.326475
"7568","Menthol","Olfr1454","pCI_minusD",100,0.247273
"7569","Menthol","Olfr1454","pCI_minusD",100,0.484683
"7570","Menthol","Olfr1454","pCI_minusD",31.6,0.19457
"7571","Menthol","Olfr1454","pCI_minusD",31.6,0.435246
"7572","Menthol","Olfr1454","pCI_minusD",31.6,0.38998
"7573","Menthol","Olfr1454","pCI_minusD",10,0.318508
"7574","Menthol","Olfr1454","pCI_minusD",10,0.367772
"7575","Menthol","Olfr1454","pCI_minusD",10,0.357704
"7576","Menthol","Olfr1454","pCI_minusD",3.16,0.43672
"7577","Menthol","Olfr1454","pCI_minusD",3.16,0.431633
"7578","Menthol","Olfr1454","pCI_minusD",3.16,0.28799
"7579","Menthol","Olfr1454","pCI_minusD",1,0.317721
"7580","Menthol","Olfr1454","pCI_minusD",1,0.386567
"7581","Menthol","Olfr1454","pCI_minusD",1,0.311575
"7582","Menthol","Olfr1454","pCI_minusD",0,0.380282
"7583","Menthol","Olfr1454","pCI_minusD",0,0.267425
"7584","Menthol","Olfr1454","pCI_minusD",0,0.349206
