"","ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","No1","No2","No3","ST1","ST2","ST3","symbol","name"
"5200","ENSMUSG00000049843",0.497349653002432,1.12283102638901,1.86777172446946,0.171730504992687,0.716844759477049,52,30,60,78,47,94,"Olfr1102","olfactory receptor 1102"
"5227","ENSMUSG00000075078",-0.553004699230022,0.983521041128717,1.85778455169645,0.172880712652091,0.718922812613601,51,59,69,45,25,72,"Olfr1250","olfactory receptor 1250"
"5252","ENSMUSG00000050772",0.532503183351725,1.06359339310932,1.84657851272089,0.174181858524954,0.721610556746238,63,39,34,67,54,92,"Olfr1124","olfactory receptor 1124"
"5299","ENSMUSG00000051190",-0.894108918833705,-0.688407440552133,1.829743323103,0.176157865885551,0.727063551332873,22,13,22,5,11,20,"Olfr1356","olfactory receptor 1356"
"5313","ENSMUSG00000111732",-0.992625051356594,-1.07893560665786,1.82318720112984,0.176934363404006,0.727077718424655,4,20,21,5,7,10,"Olfr785","olfactory receptor 785"
"5325","ENSMUSG00000054141",-0.423769736660378,2.89386391991038,1.81859290308627,0.177480858671717,0.727077718424655,192,229,253,209,120,236,"Olfr24","olfactory receptor 24"
"5534","ENSMUSG00000075212",-1.45542278363308,-2.24622995962514,1.79556359494437,0.180249761279416,0.733957422322045,6,8,3,4,0,3,"Olfr154","olfactory receptor 154"
"5552","ENSMUSG00000095831",-0.631539782365745,0.217064974006123,1.78891371475388,0.18105857199751,0.733957422322045,42,42,26,26,22,28,"Olfr453","olfactory receptor 453"
"5555","ENSMUSG00000061561",-0.556653975605328,0.613501721984102,1.78809635834058,0.181158274838109,0.733957422322045,39,43,57,29,26,51,"Olfr373","olfactory receptor 373"
"5579","ENSMUSG00000058820",-0.598952993916245,0.393070504968945,1.77706114180951,0.18251061577335,0.736727833634548,55,31,36,38,15,38,"Olfr146","olfactory receptor 146"
"5596","ENSMUSG00000110259",-0.425366570897382,2.51122628864158,1.76969478374674,0.1834198564616,0.737695919053588,145,188,177,103,114,218,"Olfr65","olfactory receptor 65"
"5621","ENSMUSG00000075379",-0.467973786918287,1.4667913746987,1.76203011892592,0.184371498154284,0.73840114587945,74,92,86,66,50,86,"Olfr358","olfactory receptor 358"
"5638","ENSMUSG00000045341",-0.39970698811548,3.25251500270444,1.75751068147666,0.184935314213002,0.73840114587945,280,338,243,182,202,353,"Olfr167","olfactory receptor 167"
"5666","ENSMUSG00000044985",-0.29007978649119,4.44834866796831,1.75055434891523,0.185807058164683,0.739017988280957,832,638,510,702,473,578,"Olfr124","olfactory receptor 124"
"5673","ENSMUSG00000073907",-0.46898073954286,1.59041248033536,1.74559838286045,0.186431035156176,0.739017988280957,68,87,117,70,46,104,"Olfr689","olfactory receptor 689"
"5706","ENSMUSG00000094295",1.00723054754091,-0.890368172665793,1.73268691468193,0.188068117158588,0.740367091864214,24,4,3,20,10,21,"Olfr819","olfactory receptor 819"
"5709","ENSMUSG00000095903",-0.704961705812198,0.025277085148247,1.73231868636845,0.18811505056441,0.740367091864214,25,50,23,23,17,22,"Olfr968","olfactory receptor 968"
"5721","ENSMUSG00000029184",-0.42176129039092,2.05209444134757,1.72578918456916,0.188949552136803,0.741005005177071,126,68,176,87,53,175,"Olfr109","olfactory receptor 109"
"5752","ENSMUSG00000095156",-0.436762914016724,1.96769548808616,1.71399089762513,0.19046838960713,0.744312643074671,147,103,109,147,74,78,"Olfr1281","olfactory receptor 1281"
"5783","ENSMUSG00000059134",0.844818495275717,-0.443041157658494,1.6997967027577,0.19231456610152,0.748022489405358,16,20,5,29,18,27,"Olfr814","olfactory receptor 814"
"5797","ENSMUSG00000057207",-0.632430501067772,0.200218584466016,1.69627912807029,0.192775305799566,0.748022489405358,40,38,29,34,16,27,"Olfr1028","olfactory receptor 1028"
"5857","ENSMUSG00000073951",-0.412324127173119,2.33373452086927,1.67759913673437,0.195243776438543,0.752093287738788,153,143,161,138,88,158,"Olfr598","olfactory receptor 598"
"5882","ENSMUSG00000048226",0.560874970426244,1.47212884161532,1.66810552156421,0.196512476471028,0.752093287738788,39,107,41,89,71,114,"Olfr1212","olfactory receptor 1212"
"5884","ENSMUSG00000073946",-0.614171497125278,0.367804495050584,1.66795740471044,0.196532346751413,0.752093287738788,40,25,57,30,27,26,"Olfr617","olfactory receptor 617"
"5889","ENSMUSG00000075427",-0.331356706966315,3.61560108799302,1.66689505897506,0.196674932342687,0.752093287738788,445,335,329,437,257,283,"Olfr288","olfactory receptor 288"
"5897","ENSMUSG00000075150",-1.08582247920175,-1.05148962274885,1.66271754167115,0.197236805949646,0.752093287738788,21,10,11,16,0,13,"Olfr1137","olfactory receptor 1137"
"5925","ENSMUSG00000036744",0.487369125079318,1.22508215368208,1.65187806874374,0.198703508546566,0.753554423163577,35,53,61,67,51,118,"Olfr701","olfactory receptor 701"
"5935","ENSMUSG00000075160",1.21504537713972,-1.76760688704783,1.64978936722765,0.198987601760981,0.753554423163577,2,2,7,7,14,6,"Olfr259","olfactory receptor 259"
"6020","ENSMUSG00000073769",-0.867768645409247,-1.01145360459041,1.62321424144156,0.202644189320669,0.764773618600607,13,15,16,8,5,15,"Olfr1331","olfactory receptor 1331"
"6148","ENSMUSG00000062527",-0.455621038729643,1.21209231398716,1.58743199305344,0.207693414371985,0.77731171484482,68,61,82,51,58,58,"Olfr1408","olfactory receptor 1408"
"6165","ENSMUSG00000095957",0.91711877194792,-0.807602867098641,1.58397142830347,0.208189567500104,0.77731171484482,13,13,3,10,26,21,"Olfr832","olfactory receptor 832"
"6176","ENSMUSG00000043331",1.04984318753907,-1.69301871376171,1.57933587498608,0.208856381274344,0.77731171484482,3,5,4,10,5,14,"Olfr975","olfactory receptor 975"
"6180","ENSMUSG00000096289",0.356311421838192,2.80650605769117,1.57802638154025,0.209045206478,0.77731171484482,125,127,226,153,178,358,"Olfr1484","olfactory receptor 1484"
"6213","ENSMUSG00000049456",-0.39969333809173,1.95594114884751,1.56837113214613,0.210443722557842,0.77731171484482,105,129,116,81,96,114,"Olfr1404","olfactory receptor 1404"
"6216","ENSMUSG00000060556",-0.536073721429097,0.618082277433627,1.56677203533662,0.210676412347788,0.77731171484482,34,48,59,34,34,36,"Olfr1418","olfactory receptor 1418"
"6223","ENSMUSG00000070943",1.65142583218243,-2.9594216567325,1.56521005791152,0.210903995225591,0.77731171484482,1,1,0,1,3,4,"Olfr356","olfactory receptor 356"
"6248","ENSMUSG00000109542",-0.998913543538431,-1.3411204663709,1.55446626108975,0.212477309073212,0.779762474052118,11,21,4,2,11,6,"Olfr470","olfactory receptor 470"
"6257","ENSMUSG00000057270",-0.426858838930963,1.44628400571908,1.55102542616056,0.212984124037829,0.779762474052118,89,77,81,55,67,80,"Olfr1501","olfactory receptor 1501"
"6324","ENSMUSG00000069998",-0.605567344607405,0.302360355710996,1.53005425799635,0.21610430176603,0.78856602829856,23,29,57,23,11,51,"Olfr372","olfactory receptor 372"
"6343","ENSMUSG00000067519",-1.43845484623818,-2.23365449913329,1.52467220713826,0.216913815938498,0.788907673809323,2,8,7,4,3,0,"Olfr262","olfactory receptor 262"
"6417","ENSMUSG00000078080",1.0349279541152,-1.93019301157083,1.49866970243431,0.220876163426529,0.800502629389852,4,3,3,9,9,5,"Olfr585","olfactory receptor 585"
"6490","ENSMUSG00000075062",-0.40362353895031,1.98729417294762,1.47865905496931,0.22398444349399,0.800502629389852,84,117,147,71,70,161,"Olfr1271","olfactory receptor 1271"
"6506","ENSMUSG00000060084",-0.472581178277303,1.63373102088393,1.47222483396493,0.224994992848349,0.800502629389852,100,117,70,105,45,81,"Olfr748","olfactory receptor 748"
"6567","ENSMUSG00000045202",-0.395051877609404,1.70951849421156,1.4569200269964,0.227420813122051,0.800502629389852,110,105,83,87,87,72,"Olfr123","olfactory receptor 123"
"6568","ENSMUSG00000102091",-0.655629260954003,0.0741970239717971,1.4566578042718,0.227462648566262,0.800502629389852,25,39,33,32,14,23,"Olfr1034","olfactory receptor 1034"
"6569","ENSMUSG00000067971",-0.339613006188874,3.03280514107636,1.45648657027659,0.227489972512227,0.800502629389852,424,151,201,280,140,212,"Olfr1321","olfactory receptor 1321"
"6585","ENSMUSG00000045126",1.51694563556522,-2.33565280957614,1.45211200238732,0.228189365996474,0.800502629389852,4,0,1,5,11,1,"Olfr1445","olfactory receptor 1445"
"6588","ENSMUSG00000046431",-0.411809804971317,2.1610219187331,1.4515717574955,0.228275918098861,0.800502629389852,123,113,165,143,65,134,"Olfr518","olfactory receptor 518"
"6597","ENSMUSG00000066268",-0.543626921778418,0.695365324704947,1.44969428110074,0.228577014021725,0.800502629389852,44,50,47,19,30,71,"Olfr586","olfactory receptor 586"
"6620","ENSMUSG00000101078",-0.75954300666353,-0.785886786872306,1.44570679010357,0.229218085582372,0.800502629389852,29,15,10,18,7,9,"Olfr1166","olfactory receptor 1166"
"6621","ENSMUSG00000043892",-0.32733048316513,3.6172332645403,1.44541745131418,0.229264686934883,0.800502629389852,315,423,351,281,250,435,"Olfr1018","olfactory receptor 1018"
"6626","ENSMUSG00000050776",-0.606383296767455,0.0912071526484891,1.44302924753346,0.229649770735326,0.800502629389852,33,37,27,30,29,13,"Olfr1317","olfactory receptor 1317"
"6632","ENSMUSG00000073768",-0.45766453204762,2.10828641257222,1.44152615585583,0.229892534859559,0.800502629389852,125,174,101,121,67,132,"Olfr1330","olfactory receptor 1330"
"6640","ENSMUSG00000060765",0.464561045238793,1.31085848633892,1.43918279647321,0.230271627510511,0.800502629389852,61,64,39,70,66,114,"Olfr325","olfactory receptor 325"
"6678","ENSMUSG00000099820",-0.679780313434305,-0.119995149815969,1.427953288493,0.232098753488367,0.801789455646418,28,26,30,27,23,10,"Olfr1036","olfactory receptor 1036"
"6707","ENSMUSG00000059397",-0.565729949520894,0.934479144932165,1.4194036908928,0.233501577552698,0.801789455646418,44,70,52,28,23,93,"Olfr54","olfactory receptor 54"
"6728","ENSMUSG00000067524",-0.398055059842291,2.50867841436844,1.41414053986968,0.23437025436935,0.801789455646418,157,173,179,160,87,194,"Olfr1428","olfactory receptor 1428"
"6768","ENSMUSG00000058194",-1.0427123058892,-1.59906859880441,1.39980977175974,0.236755423635442,0.801789455646418,7,12,8,3,2,12,"Olfr1126","olfactory receptor 1126"
"6780","ENSMUSG00000081945",0.769854176609114,-0.813806304730388,1.39659830086232,0.237293957250596,0.801789455646418,6,11,13,19,15,21,"Olfr607","olfactory receptor 607"
