"","ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","No1","No2","No3","ST1","ST2","ST3","symbol","name"
"1","ENSMUSG00000050763",2.90343625763957,5.71245334482326,255.012000798933,2.0980735803868e-57,2.31207708558625e-54,329,246,439,2368,1918,3296,"Olfr1395","olfactory receptor 1395"
"4","ENSMUSG00000094858",3.2703195122884,3.03614347866812,129.159311561108,6.25877453975072e-30,3.44858477140265e-27,39,43,40,367,303,545,"Olfr1297","olfactory receptor 1297"
"5","ENSMUSG00000050158",3.17747238119361,2.29761203908729,95.6565921568046,1.36643934210143e-22,5.01938718331925e-20,28,18,30,179,172,371,"Olfr165","olfactory receptor 165"
"7","ENSMUSG00000047960",2.84448501907807,2.53708762315583,67.9037365211134,1.7167553378075e-16,4.72966095565966e-14,45,50,22,275,212,339,"Olfr186","olfactory receptor 186"
"9","ENSMUSG00000050742",2.77905211271471,1.77252853724934,59.0641539062407,1.52614235105136e-14,3.3636177417172e-12,23,23,19,88,158,234,"Olfr164","olfactory receptor 164"
"10","ENSMUSG00000062712",1.32215522047505,4.68136776640507,55.2620394985433,1.05486213161248e-13,1.93743011506159e-11,403,397,385,956,824,1220,"Olfr531","olfactory receptor 531"
"16","ENSMUSG00000096695",1.91316682738249,1.87159098542794,34.7071927204639,3.83213096580226e-09,6.03286903473441e-07,40,33,47,193,91,187,"Olfr196","olfactory receptor 196"
"23","ENSMUSG00000096069",1.64708365351214,2.47267442336989,27.1834754764243,1.85033422425792e-07,2.54883539391528e-05,59,99,54,142,212,327,"Olfr61","olfactory receptor 61"
"25","ENSMUSG00000046493",1.39565451846191,2.21287799294046,23.8240821990782,1.05553563118474e-06,0.000129244473951731,89,40,76,208,96,247,"Olfr1352","olfactory receptor 1352"
"29","ENSMUSG00000063137",1.77737909169027,1.04460520182219,20.4034960680392,6.27151191713852e-06,0.000691120613268665,22,22,28,108,58,88,"Olfr177","olfactory receptor 177"
"33","ENSMUSG00000090894",0.961460862211844,3.85544901407922,18.8303041254917,1.428788710036e-05,0.0013559996220158,225,287,277,470,422,666,"Olfr110","olfactory receptor 110"
"34","ENSMUSG00000062782",0.914286634912525,4.2088336756239,18.7675432667064,1.47658761018054e-05,0.0013559996220158,364,373,290,489,609,884,"Olfr527","olfactory receptor 527"
"58","ENSMUSG00000100923",5.83839342089268,-2.26867245934128,14.7090807212447,0.000125440754068288,0.010633516229481,0,0,0,6,5,11,"Olfr10","olfactory receptor 10"
"64","ENSMUSG00000072707",1.07485785705297,2.47575494692672,14.0587046690553,0.000177191791274045,0.0139475252845713,81,93,108,192,137,288,"Olfr31","olfactory receptor 31"
"71","ENSMUSG00000063881",1.1427854751485,2.70305856881273,13.4508409170664,0.000244896389142005,0.017991721388966,89,123,109,257,152,327,"Olfr376","olfactory receptor 376"
"105","ENSMUSG00000042774",1.22101163845807,1.13896301035422,10.9733722266018,0.000924304081177213,0.0617753779624254,29,41,34,91,68,84,"Olfr1353","olfactory receptor 1353"
"107","ENSMUSG00000063844",-1.19271086616258,1.91417536048165,10.9167670855202,0.00095297769996482,0.0617753779624254,183,92,130,112,17,80,"Olfr1276","olfactory receptor 1276"
"114","ENSMUSG00000049168",0.659799486966779,4.79098101739102,10.6454877479285,0.00110339778588729,0.0675524644470996,425,627,690,835,837,1043,"Olfr449","olfactory receptor 449"
"118","ENSMUSG00000040328",0.811274179275774,3.13093238089682,10.4977399361959,0.00119520647398112,0.069321975490905,196,184,137,368,240,301,"Olfr56","olfactory receptor 56"
"131","ENSMUSG00000066671",0.71032919822574,3.64349747543673,10.0824275284036,0.0014968999592867,0.0824791877566972,277,224,264,400,338,530,"Olfr220","olfactory receptor 220"
"132","ENSMUSG00000062037",-0.891265050756638,4.19308999729277,9.95473995260483,0.00160435787375568,0.084190589375179,745,666,489,327,193,597,"Olfr285","olfactory receptor 285"
"145","ENSMUSG00000096840",0.761173015701329,3.13322040443838,9.69214542017539,0.00185057344281231,0.0920060554289188,196,196,138,270,292,328,"Olfr136","olfactory receptor 136"
"146","ENSMUSG00000032987",-0.765335372276223,3.8937970562906,9.62422793495524,0.00192027157428778,0.0920060554289188,692,358,448,445,122,400,"Olfr281","olfactory receptor 281"
"149","ENSMUSG00000073975",-0.929036342545884,1.80603358282604,9.52999211055381,0.00202140989086317,0.0928164041554672,109,100,149,57,40,101,"Olfr550","olfactory receptor 550"
"159","ENSMUSG00000110804",3.66596873675803,-2.06406261915776,9.23736241664932,0.00237126270042727,0.104525259834834,2,0,0,8,12,5,"Olfr1084","olfactory receptor 1084"
"169","ENSMUSG00000062629",-3.30835863722823,-2.14250010818479,8.88918806290477,0.00286864270710777,0.121586317816645,6,12,5,0,1,1,"Olfr114","olfactory receptor 114"
"196","ENSMUSG00000093920",0.70500535339436,3.12503049463814,8.20085060427936,0.004187075523949,0.170894712125622,154,168,206,265,217,401,"Olfr463","olfactory receptor 463"
"237","ENSMUSG00000049149",-0.586840112538487,4.30960582465777,7.57181770383359,0.00592879626965961,0.233340481755889,455,574,882,385,325,547,"Olfr1258","olfactory receptor 1258"
"275","ENSMUSG00000057903",0.774275807430467,2.12663076782224,7.09170718767285,0.00774414427242507,0.294277482352153,112,72,76,151,107,190,"Olfr739","olfactory receptor 739"
"414","ENSMUSG00000050818",0.717729232579689,2.28239746098039,5.91722721947752,0.0149935364504303,0.55076257227914,92,100,95,135,114,250,"Olfr330","olfactory receptor 330"
"437","ENSMUSG00000096708",4.28516398395464,-3.03594878209081,5.80515998403731,0.0159792139311417,0.568035282326392,0,0,0,3,0,5,"Olfr1475","olfactory receptor 1475"
"487","ENSMUSG00000069390",-0.872001769066496,1.34278421695321,5.53971514303937,0.0185896083821152,0.608627395485031,162,42,73,48,33,54,"Olfr707","olfactory receptor 707"
"494","ENSMUSG00000048810",0.998854434253655,0.427084439832568,5.50762912771946,0.0189336956030387,0.608627395485031,22,25,22,48,44,46,"Olfr202","olfactory receptor 202"
"495","ENSMUSG00000044170",-0.614563033468962,4.64346846988449,5.50559563481561,0.0189557230830262,0.608627395485031,863,796,714,963,355,400,"Olfr1384","olfactory receptor 1384"
"499","ENSMUSG00000075064",2.57395511645335,-0.804138167857376,5.47138768036073,0.0193302711814665,0.608627395485031,0,0,16,0,32,32,"Olfr1506","olfactory receptor 1506"
"539","ENSMUSG00000047702",0.711678965332708,1.77042056033191,5.31382291300409,0.0211568820928579,0.64763566850915,68,55,78,76,101,166,"Olfr1388","olfactory receptor 1388"
"559","ENSMUSG00000073927",0.854194295655664,0.844414465483065,5.20757374650917,0.0224886967519034,0.668643353768959,33,24,42,59,40,84,"Olfr652","olfactory receptor 652"
"565","ENSMUSG00000061195",2.04869292861415,-1.28154757250491,5.16423068341101,0.0230566673713434,0.668643353768959,1,12,1,8,15,18,"Olfr1289","olfactory receptor 1289"
"591","ENSMUSG00000051046",-0.947432043432138,1.67911869145809,5.08867342256863,0.0240826068736599,0.68048801986598,221,73,65,46,36,88,"Olfr214","olfactory receptor 214"
"620","ENSMUSG00000057050",0.82219225240827,2.86679980540489,4.957654397442,0.0259754184254691,0.715622777621674,154,227,65,173,233,332,"Olfr397","olfactory receptor 397"
