"","ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","No1","No2","No3","ST1","ST2","ST3","symbol","name"
"3","ENSMUSG00000044798",2.96018083004665,4.47011000404076,68.4718218334688,1.28703597541218e-16,1.41831364490422e-13,79,141,175,1682,1478,441,"Olfr923","olfactory receptor 923"
"5","ENSMUSG00000044205",1.83843108846092,2.76095778815094,47.2773062589341,6.16215329390262e-12,3.39534646494034e-09,52,111,77,293,460,182,"Olfr983","olfactory receptor 983"
"21","ENSMUSG00000067525",0.818242069761505,5.33235034891859,24.3148820065608,8.18045950317214e-07,0.000300495545749857,774,979,565,2425,1523,759,"Olfr1427","olfactory receptor 1427"
"28","ENSMUSG00000052058",1.43527869544972,2.62970398574769,19.2158486849331,1.16740158555282e-05,0.00312413979321822,75,145,51,154,411,213,"Olfr901","olfactory receptor 901"
"30","ENSMUSG00000096477",-1.46542854974593,2.19402391964003,18.8454526157725,1.41748629456362e-05,0.00312413979321822,135,262,130,33,149,49,"Olfr92","olfactory receptor 92"
"34","ENSMUSG00000075064",-6.35386154398206,-1.91274501264779,17.3798259824553,3.06057325854804e-05,0.00562125288486657,1,16,16,0,0,0,"Olfr1506","olfactory receptor 1506"
"44","ENSMUSG00000075141",1.52978389475723,0.88344308484949,15.6841675861019,7.48480853322997e-05,0.0117832271480278,35,21,13,134,86,22,"Olfr1160","olfactory receptor 1160"
"48","ENSMUSG00000073964",-1.3115994651604,1.57154184261381,15.1025031794174,0.000101828174643729,0.0140268310571737,108,140,83,38,94,26,"Olfr570","olfactory receptor 570"
"71","ENSMUSG00000044560",1.6373546353168,0.584238171014237,13.0953681515212,0.000296026818247786,0.0362468393010067,21,15,12,137,48,18,"Olfr1302","olfactory receptor 1302"
"80","ENSMUSG00000059610",-0.812664789158317,4.63959380454875,12.6226878749946,0.000381092959032494,0.0419964440853808,1221,737,636,495,664,382,"Olfr222","olfactory receptor 222"
"96","ENSMUSG00000096806",2.29360819023412,-0.0766108324370609,12.0089530170115,0.000529455921050484,0.0530418568179667,2,9,13,63,48,18,"Olfr312","olfactory receptor 312"
"103","ENSMUSG00000075387",-1.43794544061956,0.433552505904865,11.4908569703879,0.000699393821866088,0.0642276659747024,33,50,72,11,24,25,"Olfr341","olfactory receptor 341"
"114","ENSMUSG00000075072",-1.40347943870747,2.44775110942908,10.6400287874394,0.00110665951197799,0.0884562626200611,311,240,91,52,133,61,"Olfr48","olfactory receptor 48"
"115","ENSMUSG00000049149",-0.570022247535139,4.35761404349704,10.6116662512275,0.0011237637719427,0.0884562626200611,498,1024,450,331,894,281,"Olfr1258","olfactory receptor 1258"
"140","ENSMUSG00000096151",-0.736786344697935,3.97245818284395,9.67113137485048,0.00187186006293463,0.137519319290264,646,640,308,291,513,221,"Olfr477","olfactory receptor 477"
"150","ENSMUSG00000075091",-0.9705232746916,1.53740183182932,9.40193511492644,0.00216756547660604,0.14336648664113,57,159,88,31,111,35,"Olfr1233","olfactory receptor 1233"
"153","ENSMUSG00000047969",1.27452681752365,1.73216706244052,9.31421827936871,0.0022738237182438,0.14336648664113,45,59,23,326,92,33,"Olfr1093","olfactory receptor 1093"
"157","ENSMUSG00000058251",-1.98616234860632,-0.796972114353017,9.26030566672309,0.00234173934622536,0.14336648664113,11,31,26,4,5,8,"Olfr822","olfactory receptor 822"
"167","ENSMUSG00000096009",-1.72600966307682,-0.504572530965443,9.09057466458354,0.00256930129276577,0.149019474980415,25,28,27,14,8,5,"Olfr134","olfactory receptor 134"
"184","ENSMUSG00000047716",1.02149038999272,1.37056312084421,8.70083831867783,0.00318063739286017,0.173122312145368,36,69,33,128,101,66,"Olfr736","olfactory receptor 736"
"187","ENSMUSG00000095527",2.57916314658278,-0.433672384404192,8.63422032662415,0.00329906402454875,0.173122312145368,1,5,3,89,16,4,"Olfr888","olfactory receptor 888"
"197","ENSMUSG00000062712",0.831061321865714,4.67480910165081,8.43028441215391,0.00369022620309409,0.184092534396101,429,472,396,2181,637,396,"Olfr531","olfactory receptor 531"
"203","ENSMUSG00000074996",1.53305991496585,0.308276294671052,8.29287117994287,0.00398010100856461,0.184092534396101,11,15,16,106,36,20,"Olfr199","olfactory receptor 199"
"208","ENSMUSG00000094200",-0.853986586225672,2.06272478279452,8.27960961626394,0.00400927479628532,0.184092534396101,124,166,139,65,134,65,"Olfr237","olfactory receptor 237"
"236","ENSMUSG00000049334",1.9862808581496,-0.0430128993381279,7.85065904933142,0.00508021844567219,0.221830696744114,4,14,5,101,23,11,"Olfr902","olfactory receptor 902"
"238","ENSMUSG00000096356",1.34445633132929,0.898473666659781,7.79684464184334,0.00523375509559616,0.221830696744114,18,24,31,153,61,28,"Olfr889","olfactory receptor 889"
"245","ENSMUSG00000075174",1.23153746335247,2.04847632411642,7.72552539123873,0.00544455139948763,0.222218357119828,57,36,71,406,100,53,"Olfr1087","olfactory receptor 1087"
"263","ENSMUSG00000069823",1.326367206146,3.81966760526181,7.5903847147774,0.00586804256672296,0.230949389590311,120,188,150,1652,266,169,"Olfr1","olfactory receptor 1"
"278","ENSMUSG00000049797",-0.739283765815865,3.92401290433014,7.42716698644085,0.00642464088115047,0.241676561749325,436,602,390,226,789,145,"Olfr642","olfactory receptor 642"
"280","ENSMUSG00000090894",0.851203146316877,4.23081380574297,7.38439581995662,0.00657921674453697,0.241676561749325,271,387,318,1503,515,312,"Olfr110","olfactory receptor 110"
"320","ENSMUSG00000059031",1.45260920356513,0.370217376731016,7.11794802782733,0.00763160049340563,0.264730405634667,10,15,24,101,39,24,"Olfr482","olfactory receptor 482"
"328","ENSMUSG00000090675",0.90892895241043,1.42762504956789,7.06476717132164,0.00786145293907763,0.264730405634667,38,45,67,126,110,66,"Olfr111","olfactory receptor 111"
